"time","man","bro","brx","qns","si"
2019-10-17 08:00:00,21693,24761,289,10907,2132
2019-10-17 08:15:00,21644,23256,277,10162,2329
2019-10-17 08:30:00,21427,22809,232,9498,2256
2019-10-17 08:45:00,20943,22146,224,9170,1829
2019-10-17 09:00:00,20591,21650,249,8199,1578
2019-10-17 09:15:00,20454,20762,198,7843,1593
2019-10-17 09:30:00,20739,20542,257,7622,1504
2019-10-17 09:45:00,20790,20681,223,8135,1694
2019-10-18 07:00:00,21446,19865,492,9056,2120
2019-10-18 07:15:00,22794,22434,495,9367,2770
2019-10-18 07:30:00,23329,24191,472,10175,3000
2019-10-18 07:45:00,23806,25143,547,10379,2695
2019-10-18 08:00:00,24448,24731,516,10334,2533
2019-10-18 08:15:00,25062,24565,516,9263,1968
2019-10-18 08:30:00,24911,23563,551,8766,2109
2019-10-18 08:45:00,24924,23378,472,8427,1922
2019-10-18 09:00:00,25538,22371,400,7652,1689
2019-10-18 09:15:00,25713,21305,454,7676,1497
2019-10-18 09:30:00,25365,20488,456,7060,1698
2019-10-18 09:45:00,24992,20348,378,7601,1580
2019-10-19 07:00:00,18207,9239,207,3104,542
2019-10-19 07:15:00,18716,10183,223,3685,617
2019-10-19 07:30:00,20568,11572,255,4004,871
2019-10-19 07:45:00,22167,12375,278,4629,1002
2019-10-19 08:00:00,22756,12980,276,4667,947
2019-10-19 08:15:00,23587,14059,270,4695,1169
2019-10-19 08:30:00,23677,14937,269,4972,1395
2019-10-19 08:45:00,25862,16109,324,5677,1652
2019-10-19 09:00:00,25700,16614,307,5514,1464
2019-10-19 09:15:00,25645,16748,309,5700,1445
2019-10-19 09:30:00,26449,17247,362,5577,1624
2019-10-19 09:45:00,27343,18104,338,6427,1778
2019-10-20 07:00:00,12741,6815,146,2123,390
2019-10-20 07:15:00,14284,7650,150,2270,460
2019-10-20 07:30:00,16416,8588,176,2642,671
2019-10-20 07:45:00,17835,9347,177,2801,641
2019-10-20 08:00:00,17757,10327,220,2905,664
2019-10-20 08:15:00,17439,10654,224,3180,742
2019-10-20 08:30:00,18055,12206,187,3193,723
2019-10-20 08:45:00,19316,13060,234,4000,1017
2019-10-20 09:00:00,19382,13677,206,3925,901
2019-10-20 09:15:00,20281,13824,213,4505,1024
2019-10-20 09:30:00,20859,15225,259,4742,1340
2019-10-20 09:45:00,22122,16750,266,5143,1268
2019-10-21 07:00:00,21050,6862,301,0,0
2019-10-21 07:15:00,22525,7313,332,0,0
2019-10-21 07:30:00,23235,7401,376,0,0
2019-10-21 07:45:00,23812,7380,401,0,0
2019-10-21 08:00:00,23786,7535,393,0,0
2019-10-21 08:15:00,23740,7389,367,0,0
2019-10-21 08:30:00,23443,7753,345,0,0
2019-10-21 08:45:00,23621,7718,275,0,0
2019-10-21 09:00:00,23077,7457,310,0,0
2019-10-21 09:15:00,22514,7155,269,0,0
2019-10-21 09:30:00,22717,7224,275,0,0
2019-10-21 09:45:00,23325,7018,234,0,0
2019-10-22 07:00:00,21664,8568,295,0,0
2019-10-22 07:15:00,22656,8758,367,0,0
2019-10-22 07:30:00,23701,9173,365,0,0
2019-10-22 07:45:00,24200,9838,363,0,0
2019-10-22 08:00:00,24310,10121,360,0,0
2019-10-22 08:15:00,24187,9695,334,0,0
2019-10-22 08:30:00,24487,9778,273,0,0
2019-10-22 08:45:00,24066,9720,266,0,0
2019-10-22 09:00:00,23381,9658,303,0,0
2019-10-22 09:15:00,23706,9308,286,0,0
2019-10-22 09:30:00,23633,9238,229,0,0
2019-10-22 09:45:00,23516,9268,240,0,0
2019-10-23 07:00:00,21692,8587,282,0,0
2019-10-23 07:15:00,22040,9090,384,0,0
2019-10-23 07:30:00,23563,9649,406,0,0
2019-10-23 07:45:00,23716,9775,380,0,0
2019-10-23 08:00:00,23197,9594,419,0,0
2019-10-23 08:15:00,23567,9839,399,0,0
2019-10-23 08:30:00,23461,9520,326,0,0
2019-10-23 08:45:00,23056,9795,313,0,0
2019-10-23 09:00:00,23062,9520,321,0,0
2019-10-23 09:15:00,22593,9384,305,0,0
2019-10-23 09:30:00,22535,9253,216,0,0
2019-10-23 09:45:00,22559,9269,224,0,0
2019-10-24 07:00:00,24381,9210,1022,0,0
2019-10-24 07:15:00,26028,9594,989,0,0
2019-10-24 07:30:00,27342,10269,905,0,0
2019-10-24 07:45:00,27916,10523,1023,0,0
2019-10-24 08:00:00,27498,10094,985,0,0
2019-10-24 08:15:00,27816,10149,916,0,0
2019-10-24 08:30:00,27407,10228,918,0,0
2019-10-24 08:45:00,26969,10398,751,0,0
2019-10-24 09:00:00,27146,10311,761,0,0
2019-10-24 09:15:00,27168,10158,742,0,0
2019-10-24 09:30:00,27099,9918,680,0,0
2019-10-24 09:45:00,27279,9890,609,0,0
2019-10-25 07:00:00,25864,8988,1168,0,0
2019-10-25 07:15:00,27087,9382,1053,0,0
2019-10-25 07:30:00,28017,9894,1251,0,0
2019-10-25 07:45:00,28648,10371,1285,0,0
2019-10-25 08:00:00,29133,10302,1191,0,0
2019-10-25 08:15:00,28258,10634,1195,0,0
2019-10-25 08:30:00,28261,10651,1130,0,0
2019-10-25 08:45:00,28403,10566,1084,0,0
2019-10-25 09:00:00,27591,10459,1188,0,0
2019-10-25 09:15:00,27729,10237,781,0,0
2019-10-25 09:30:00,27524,9999,780,0,0
2019-10-25 09:45:00,27754,9751,819,0,0
2019-10-26 07:00:00,16512,5919,1035,0,0
2019-10-26 07:15:00,17647,6283,1094,0,0
2019-10-26 07:30:00,18951,6747,1191,0,0
2019-10-26 07:45:00,20665,7259,1490,0,0
2019-10-26 08:00:00,21000,7427,1021,0,0
2019-10-26 08:15:00,21110,7906,1063,0,0
2019-10-26 08:30:00,21502,8425,1128,0,0
2019-10-26 08:45:00,23412,8862,977,0,0
2019-10-26 09:00:00,23737,9029,985,0,0
2019-10-26 09:15:00,23244,9017,999,0,0
2019-10-26 09:30:00,23673,9363,976,0,0
2019-10-26 09:45:00,24287,9637,1042,0,0
2019-10-27 07:00:00,11441,4284,587,0,52
2019-10-27 07:15:00,12214,4466,663,0,62
2019-10-27 07:30:00,12794,5007,789,0,81
2019-10-27 07:45:00,13725,5229,658,0,104
2019-10-27 08:00:00,13549,5713,648,0,90
2019-10-27 08:15:00,13490,5784,745,0,83
2019-10-27 08:30:00,14056,6294,665,0,110
2019-10-27 08:45:00,14866,6159,623,0,119
2019-10-27 09:00:00,15206,6257,617,0,107
2019-10-27 09:15:00,16050,6252,705,0,112
2019-10-27 09:30:00,17126,6496,765,0,129
2019-10-27 09:45:00,18232,6919,841,0,108
2019-10-28 07:00:00,18979,7100,1065,0,530
2019-10-28 07:15:00,20540,7401,1057,0,396
2019-10-28 07:30:00,21131,7827,1127,0,342
2019-10-28 07:45:00,21071,7934,1119,0,425
2019-10-28 08:00:00,21401,8083,1110,0,422
2019-10-28 08:15:00,21936,8497,1100,0,444
2019-10-28 08:30:00,22903,8213,1112,0,396
2019-10-28 08:45:00,22134,8245,1070,0,308
2019-10-28 09:00:00,21755,7987,1072,0,328
2019-10-28 09:15:00,22209,7511,1136,0,354
2019-10-28 09:30:00,22360,7638,1138,0,286
2019-10-28 09:45:00,21854,7432,1144,0,215
2019-10-29 07:00:00,23468,6363,1224,0,417
2019-10-29 07:15:00,24281,6560,1101,0,415
2019-10-29 07:30:00,25263,6742,1198,0,389
2019-10-29 07:45:00,25426,6790,1119,0,475
2019-10-29 08:00:00,24979,6685,1140,0,531
2019-10-29 08:15:00,24915,6851,1139,0,534
2019-10-29 08:30:00,24755,6842,1095,0,426
2019-10-29 08:45:00,24593,7010,963,0,371
2019-10-29 09:00:00,24690,6556,1101,0,325
2019-10-29 09:15:00,24236,6784,1068,0,287
2019-10-29 09:30:00,23989,6760,945,0,267
2019-10-29 09:45:00,23423,6721,709,0,218
2019-10-30 07:00:00,13113,5625,845,0,503
2019-10-30 07:15:00,13495,5576,799,0,418
2019-10-30 07:30:00,13532,5821,870,0,406
2019-10-30 07:45:00,13649,5864,916,0,410
2019-10-30 08:00:00,13579,5737,817,0,431
2019-10-30 08:15:00,13974,5907,836,0,468
2019-10-30 08:30:00,13919,5792,861,0,357
2019-10-30 08:45:00,13510,5900,747,0,406
2019-10-30 09:00:00,13513,5779,886,0,329
2019-10-30 09:15:00,13747,5984,839,0,303
2019-10-30 09:30:00,13805,5839,803,0,202
2019-10-30 09:45:00,13725,5811,808,0,202
2019-10-31 07:00:00,10886,4075,1778,0,383
2019-10-31 07:15:00,11479,4054,1930,0,376
2019-10-31 07:30:00,11328,4279,1954,0,298
2019-10-31 07:45:00,11758,4370,1846,0,360
2019-10-31 08:00:00,11547,4336,1902,0,505
2019-10-31 08:15:00,11333,4488,1372,0,442
2019-10-31 08:30:00,11205,4455,1224,0,354
2019-10-31 08:45:00,11111,4593,1384,0,231
2019-10-31 09:00:00,11171,4374,1214,0,213
2019-10-31 09:15:00,10949,4478,1123,0,297
2019-10-31 09:30:00,10775,4455,1220,0,178
2019-10-31 09:45:00,10804,4603,1577,0,171
2019-11-01 07:00:00,10074,3642,667,0,355
2019-11-01 07:15:00,10586,3758,678,0,296
2019-11-01 07:30:00,10954,3900,733,0,364
2019-11-01 07:45:00,11019,4000,808,0,365
2019-11-01 08:00:00,11323,4035,698,0,420
2019-11-01 08:15:00,10749,4232,805,0,472
2019-11-01 08:30:00,10774,4172,636,0,264
2019-11-01 08:45:00,11233,4329,587,0,226
2019-11-01 09:00:00,10862,4222,702,0,240
2019-11-01 09:15:00,10823,4088,726,0,213
2019-11-01 09:30:00,10377,4240,767,0,214
2019-11-01 09:45:00,10358,4248,662,0,172
2019-11-02 07:00:00,5823,2465,7131,358,83
2019-11-02 07:15:00,5773,2852,8006,358,105
2019-11-02 07:30:00,6000,2741,8871,400,96
2019-11-02 07:45:00,5801,3047,9182,442,131
2019-11-02 08:00:00,5770,3103,9845,436,133
2019-11-02 08:15:00,5751,3362,9946,454,191
2019-11-02 08:30:00,5883,3528,10450,394,181
2019-11-02 08:45:00,5235,3464,10747,468,160
2019-11-02 09:00:00,5298,4184,10990,542,203
2019-11-02 09:15:00,5129,4345,11360,438,206
2019-11-02 09:30:00,4976,4221,11610,498,211
2019-11-02 09:45:00,5040,4263,11832,434,197
2019-11-03 07:00:00,3107,909,5281,166,0
2019-11-03 07:15:00,3319,961,5381,210,0
2019-11-03 07:30:00,3543,1225,6088,286,0
2019-11-03 07:45:00,3152,1233,6388,228,0
2019-11-03 08:00:00,3171,1252,6493,258,0
2019-11-03 08:15:00,3015,1359,6739,232,0
2019-11-03 08:30:00,3004,1564,7561,278,0
2019-11-03 08:45:00,2977,1490,8058,336,0
2019-11-03 09:00:00,3043,1420,8451,376,0
2019-11-03 09:15:00,3215,1526,8898,374,0
2019-11-03 09:30:00,3487,1623,9654,392,0
2019-11-03 09:45:00,3682,1754,9939,374,0
2019-11-04 07:00:00,5832,1000,15035,412,0
2019-11-04 07:15:00,6303,1066,15361,544,0
2019-11-04 07:30:00,6234,1188,15809,626,0
2019-11-04 07:45:00,6501,1244,16228,836,0
2019-11-04 08:00:00,6663,1134,16044,670,0
2019-11-04 08:15:00,6752,1214,15820,482,0
2019-11-04 08:30:00,6122,1450,14791,404,0
2019-11-04 08:45:00,6690,1476,14118,484,0
2019-11-04 09:00:00,6362,1472,14179,408,0
2019-11-04 09:15:00,5898,1420,13357,402,0
2019-11-04 09:30:00,5834,1450,12861,384,0
2019-11-04 09:45:00,5757,1094,12392,422,0
2019-11-05 07:00:00,4304,1152,14106,486,0
2019-11-05 07:15:00,4400,1190,14936,574,0
2019-11-05 07:30:00,4689,1484,15839,684,0
2019-11-05 07:45:00,4647,1404,15811,806,0
2019-11-05 08:00:00,4770,1537,14738,702,0
2019-11-05 08:15:00,4837,1493,14299,644,0
2019-11-05 08:30:00,4700,1600,13822,574,0
2019-11-05 08:45:00,4659,1702,13542,518,0
2019-11-05 09:00:00,4848,1805,13051,414,0
2019-11-05 09:15:00,4951,1672,12539,404,0
2019-11-05 09:30:00,4808,1592,12572,362,0
2019-11-05 09:45:00,4667,1356,12415,414,0
2019-11-06 07:00:00,4058,1084,15410,532,0
2019-11-06 07:15:00,4216,1162,15863,582,0
2019-11-06 07:30:00,4400,1470,15952,634,0
2019-11-06 07:45:00,4551,1399,16138,816,0
2019-11-06 08:00:00,4840,1539,16268,532,0
2019-11-06 08:15:00,4819,1627,15390,592,0
2019-11-06 08:30:00,4480,1844,14623,530,0
2019-11-06 08:45:00,4515,1648,14113,582,0
2019-11-06 09:00:00,4792,1774,13487,378,0
2019-11-06 09:15:00,4525,1624,13089,440,0
2019-11-06 09:30:00,4284,1664,12976,428,0
2019-11-06 09:45:00,4416,1241,12619,420,0
2019-11-07 07:00:00,873,1328,15155,594,0
2019-11-07 07:15:00,809,1354,15786,728,0
2019-11-07 07:30:00,738,1560,16382,726,0
2019-11-07 07:45:00,769,1534,16203,756,0
2019-11-07 08:00:00,724,1604,15641,612,0
2019-11-07 08:15:00,820,1671,15576,556,0
2019-11-07 08:30:00,833,1849,14705,520,0
2019-11-07 08:45:00,798,1790,13990,542,0
2019-11-07 09:00:00,738,1880,13351,384,0
2019-11-07 09:15:00,746,1628,12947,460,0
2019-11-07 09:30:00,732,1580,13210,410,0
2019-11-07 09:45:00,708,1437,12629,464,0
2019-11-08 07:00:00,780,1257,14201,518,0
2019-11-08 07:15:00,747,1166,14983,600,0
2019-11-08 07:30:00,847,1314,15375,674,0
2019-11-08 07:45:00,815,1574,15307,760,0
2019-11-08 08:00:00,753,1648,15540,622,0
2019-11-08 08:15:00,713,1470,14938,536,0
2019-11-08 08:30:00,758,1578,14854,574,0
2019-11-08 08:45:00,705,1588,13809,572,0
2019-11-08 09:00:00,667,1613,13217,500,0
2019-11-08 09:15:00,837,1564,12788,472,0
2019-11-08 09:30:00,735,1304,12587,430,0
2019-11-08 09:45:00,773,1338,12144,448,0
2019-11-09 07:00:00,242,762,6431,627,0
2019-11-09 07:15:00,246,840,7550,645,0
2019-11-09 07:30:00,258,1095,7969,797,0
2019-11-09 07:45:00,269,1071,8486,806,0
2019-11-09 08:00:00,318,1126,8996,914,0
2019-11-09 08:15:00,279,1233,9240,864,0
2019-11-09 08:30:00,311,1281,9726,866,0
2019-11-09 08:45:00,351,1386,10246,928,0
2019-11-09 09:00:00,381,1312,10375,945,0
2019-11-09 09:15:00,316,1426,10593,957,0
2019-11-09 09:30:00,368,1547,10869,1044,0
2019-11-09 09:45:00,352,1724,11277,1039,0
2019-11-10 07:00:00,198,684,4488,394,0
2019-11-10 07:15:00,163,702,4937,406,0
2019-11-10 07:30:00,214,856,5319,524,0
2019-11-10 07:45:00,205,854,5786,503,0
2019-11-10 08:00:00,201,847,5842,479,0
2019-11-10 08:15:00,242,915,6352,544,0
2019-11-10 08:30:00,241,998,6525,573,0
2019-11-10 08:45:00,226,961,7069,632,0
2019-11-10 09:00:00,310,1027,7738,732,0
2019-11-10 09:15:00,307,1048,8151,750,0
2019-11-10 09:30:00,263,1148,8341,745,0
2019-11-10 09:45:00,345,1287,9098,776,0
2019-11-11 07:00:00,348,732,1943,530,0
2019-11-11 07:15:00,312,873,2078,597,0
2019-11-11 07:30:00,338,892,2398,584,0
2019-11-11 07:45:00,336,877,2160,622,0
2019-11-11 08:00:00,382,823,2352,588,0
2019-11-11 08:15:00,354,845,2350,624,0
2019-11-11 08:30:00,336,912,2391,654,0
2019-11-11 08:45:00,307,867,2616,634,0
2019-11-11 09:00:00,359,953,2716,609,0
2019-11-11 09:15:00,347,890,2486,581,0
2019-11-11 09:30:00,384,906,2510,564,0
2019-11-11 09:45:00,373,910,2525,589,0
2019-11-12 07:00:00,896,1073,6078,764,0
2019-11-12 07:15:00,788,1185,6595,812,0
2019-11-12 07:30:00,831,1257,7000,832,0
2019-11-12 07:45:00,921,1303,6956,901,0
2019-11-12 08:00:00,929,1272,7374,878,0
2019-11-12 08:15:00,913,1112,6979,846,0
2019-11-12 08:30:00,870,1184,6914,822,0
2019-11-12 08:45:00,901,1033,6760,844,0
2019-11-12 09:00:00,1002,1135,6532,749,0
2019-11-12 09:15:00,1007,1030,6424,698,0
2019-11-12 09:30:00,951,996,6375,714,0
2019-11-12 09:45:00,989,862,6381,768,0
2019-11-13 07:00:00,2173,1031,6531,789,0
2019-11-13 07:15:00,2344,1233,7403,794,0
2019-11-13 07:30:00,2479,1301,7706,830,0
2019-11-13 07:45:00,2559,1224,7936,882,0
2019-11-13 08:00:00,2338,1266,7578,692,0
2019-11-13 08:15:00,2041,1084,7715,710,0
2019-11-13 08:30:00,2212,1070,7332,665,0
2019-11-13 08:45:00,1997,1117,7234,638,0
2019-11-13 09:00:00,1848,1056,7105,674,0
2019-11-13 09:15:00,2182,908,6738,634,0
2019-11-13 09:30:00,2165,1005,6390,586,0
2019-11-13 09:45:00,2111,1067,6246,654,0
2019-11-14 07:00:00,2717,1090,6587,726,0
2019-11-14 07:15:00,2789,1220,7142,867,0
2019-11-14 07:30:00,3040,1296,7669,812,0
2019-11-14 07:45:00,2996,1283,7816,836,0
2019-11-14 08:00:00,2901,1216,7977,820,0
2019-11-14 08:15:00,2835,1168,7844,719,0
2019-11-14 08:30:00,2870,1195,7601,802,0
2019-11-14 08:45:00,2860,1173,6725,778,0
2019-11-14 09:00:00,2803,1240,6720,744,0
2019-11-14 09:15:00,2634,1060,6825,722,0
2019-11-14 09:30:00,2504,1001,6758,778,0
2019-11-14 09:45:00,2469,1003,6482,698,0
2019-11-15 07:00:00,2341,1216,6674,687,0
2019-11-15 07:15:00,2515,1301,7139,804,0
2019-11-15 07:30:00,2377,1328,7724,792,0
2019-11-15 07:45:00,2264,1381,7870,848,0
2019-11-15 08:00:00,2356,1278,7852,932,0
2019-11-15 08:15:00,2395,1133,7477,866,0
2019-11-15 08:30:00,2453,1212,7229,806,0
2019-11-15 08:45:00,2349,1218,7157,794,0
2019-11-15 09:00:00,2281,1254,7005,780,0
2019-11-15 09:15:00,2247,977,6900,750,0
2019-11-15 09:30:00,2148,1105,6485,716,0
2019-11-15 09:45:00,2012,1003,6704,606,0
2019-11-16 07:00:00,5069,528,2858,505,0
2019-11-16 07:15:00,5310,649,3245,579,0
2019-11-16 07:30:00,5778,699,3523,598,0
2019-11-16 07:45:00,6060,688,3952,673,0
2019-11-16 08:00:00,6112,740,4007,779,0
2019-11-16 08:15:00,6307,806,4321,719,0
2019-11-16 08:30:00,6677,857,4579,733,0
2019-11-16 08:45:00,6759,838,4686,836,0
2019-11-16 09:00:00,6877,922,4853,790,0
2019-11-16 09:15:00,6956,991,5185,960,0
2019-11-16 09:30:00,7375,1098,5422,906,0
2019-11-16 09:45:00,7460,1104,5250,1049,0
2019-11-17 07:00:00,3818,360,1880,395,0
2019-11-17 07:15:00,3932,365,1842,306,0
2019-11-17 07:30:00,4235,413,2153,345,0
2019-11-17 07:45:00,4505,475,2310,469,0
2019-11-17 08:00:00,4744,523,2584,427,0
2019-11-17 08:15:00,4906,504,2799,483,0
2019-11-17 08:30:00,5347,600,2850,478,0
2019-11-17 08:45:00,5321,637,2940,631,0
2019-11-17 09:00:00,5766,642,3087,638,0
2019-11-17 09:15:00,6093,619,3284,655,0
2019-11-17 09:30:00,6363,908,3407,663,0
2019-11-17 09:45:00,6830,950,3570,713,0
2019-11-18 07:00:00,7988,568,3270,603,0
2019-11-18 07:15:00,8442,650,3633,657,0
2019-11-18 07:30:00,8850,738,3752,831,0
2019-11-18 07:45:00,8949,841,4007,853,0
2019-11-18 08:00:00,8969,999,4107,905,0
2019-11-18 08:15:00,9077,921,4065,875,0
2019-11-18 08:30:00,8929,1013,3748,971,0
2019-11-18 08:45:00,9080,1132,3569,954,0
2019-11-18 09:00:00,8679,1051,3319,895,0
2019-11-18 09:15:00,8303,1017,3332,834,0
2019-11-18 09:30:00,8410,1040,3241,888,0
2019-11-18 09:45:00,8544,1062,3089,888,0
2019-11-19 07:00:00,20319,822,312,655,0
2019-11-19 07:15:00,20934,1001,293,716,0
2019-11-19 07:30:00,20903,1091,316,848,0
2019-11-19 07:45:00,20891,1184,276,844,0
2019-11-19 08:00:00,20556,1217,308,770,0
2019-11-19 08:15:00,20334,1115,275,875,0
2019-11-19 08:30:00,19688,1139,283,844,0
2019-11-19 08:45:00,19700,1124,309,825,0
2019-11-19 09:00:00,19667,1072,228,856,0
2019-11-19 09:15:00,18690,1076,219,874,0
2019-11-19 09:30:00,17925,965,205,917,0
2019-11-19 09:45:00,18155,982,220,777,0
2019-11-20 07:00:00,18582,752,0,715,0
2019-11-20 07:15:00,19569,878,0,812,0
2019-11-20 07:30:00,19266,1036,0,888,0
2019-11-20 07:45:00,18773,1135,0,835,0
2019-11-20 08:00:00,19171,1119,0,985,0
2019-11-20 08:15:00,18521,1050,0,987,0
2019-11-20 08:30:00,18583,1006,0,919,0
2019-11-20 08:45:00,18087,987,0,996,0
2019-11-20 09:00:00,18002,927,0,921,0
2019-11-20 09:15:00,17796,817,0,893,0
2019-11-20 09:30:00,16871,854,0,888,0
2019-11-20 09:45:00,16762,829,0,945,0
2019-11-21 07:00:00,18375,780,0,753,0
2019-11-21 07:15:00,18927,971,0,862,0
2019-11-21 07:30:00,18560,1078,0,929,0
2019-11-21 07:45:00,18440,1175,0,961,0
2019-11-21 08:00:00,18527,1161,0,926,0
2019-11-21 08:15:00,18765,1118,0,892,0
2019-11-21 08:30:00,18461,1135,0,1077,0
2019-11-21 08:45:00,18055,1068,0,832,0
2019-11-21 09:00:00,17323,1001,0,825,0
2019-11-21 09:15:00,16683,937,0,903,0
2019-11-21 09:30:00,16953,879,0,946,0
2019-11-21 09:45:00,16226,894,0,1003,0
2019-11-22 07:00:00,17999,597,0,704,0
2019-11-22 07:15:00,18032,696,0,706,0
2019-11-22 07:30:00,18299,738,0,855,0
2019-11-22 07:45:00,18919,824,0,804,0
2019-11-22 08:00:00,18379,749,0,962,0
2019-11-22 08:15:00,18960,742,0,950,0
2019-11-22 08:30:00,18263,684,0,925,0
2019-11-22 08:45:00,17881,635,0,971,0
2019-11-22 09:00:00,16959,449,0,943,0
2019-11-22 09:15:00,16909,463,0,828,0
2019-11-22 09:30:00,16558,429,0,886,0
2019-11-22 09:45:00,16422,318,0,813,0
2019-11-23 07:00:00,654,86,0,218,0
2019-11-23 07:15:00,738,86,0,273,0
2019-11-23 07:30:00,848,138,0,287,0
2019-11-23 07:45:00,910,121,0,340,0
2019-11-23 08:00:00,992,136,0,402,0
2019-11-23 08:15:00,1106,156,0,366,0
2019-11-23 08:30:00,1158,259,0,375,0
2019-11-23 08:45:00,1258,197,0,463,0
2019-11-23 09:00:00,1220,209,0,421,0
2019-11-23 09:15:00,1238,211,0,459,0
2019-11-23 09:30:00,1286,220,0,586,0
2019-11-23 09:45:00,1414,347,0,592,0
2019-11-24 07:00:00,466,66,0,311,0
2019-11-24 07:15:00,506,76,0,286,0
2019-11-24 07:30:00,646,75,0,385,0
2019-11-24 07:45:00,714,95,0,402,0
2019-11-24 08:00:00,754,97,0,361,0
2019-11-24 08:15:00,860,85,0,427,0
2019-11-24 08:30:00,792,102,0,426,0
2019-11-24 08:45:00,882,123,0,517,0
2019-11-24 09:00:00,948,140,0,494,0
2019-11-24 09:15:00,964,170,0,603,0
2019-11-24 09:30:00,1018,177,0,627,0
2019-11-24 09:45:00,1170,146,0,565,0
